Gene,logFC,P.Value,t,adj.P.Val,Significant
XLOC_005932,-0.1802794231850653,0.374197361875075,-0.892713746078744,0.5145634776009433,False
LOC100507664,-0.1704448476071425,0.374293113230726,-0.8925341116548025,0.5146730849739258,False
LINC00305,0.22704980321915613,0.3743463064947403,0.8924343308488207,0.5147241658030632,False
C14orf177,0.16646650195941515,0.3743736580745135,0.8923830277682542,0.5147397115991083,False
OR14J1,-0.1871877614204549,0.37442741553867653,-0.8922822022964727,0.5147707966058861,False
ATE1,0.05843730783603984,0.3744283593516754,0.8922804321976102,0.5147707966058861,False
Q7Z2X8,0.14302023220616888,0.3744725820250655,0.8921974967646313,0.5148095320918835,False
TSPEAR,-0.2119671659366884,0.3745416478795329,-0.8920679826001896,0.5148824161799544,False
SLC22A25,-0.13668426324188365,0.3745999774508486,-0.8919586130833789,0.5149405354854191,False
CCDC94,0.04082801650974055,0.374631299874416,0.891899887107653,0.5149615262649441,False
XLOC_012210,0.17962865982629905,0.374691863000431,0.891786346886787,0.5150227072733976,False
XLOC_l2_001414,0.1898956105811691,0.37478072617329616,0.8916197722360407,0.5151227804472726,False
NPFFR2,0.25508084720292246,0.3748146791457839,0.8915561336925695,0.5151473761619788,False
XLOC_002606,0.20586488032305184,0.3749138162786385,0.891370340244021,0.5152615554030813,False
OR2T27,-0.14016623014448104,0.3749377883313145,-0.8913254187167713,0.5152724264091406,False
XLOC_006122,-0.16277266256655754,0.37498179937776,-0.8912429505619786,0.5153108346486694,False
XLOC_012891,0.20635771068668785,0.37500824894251883,0.8911933921356057,0.5153221243791234,False
FOXM1,0.1590942504139612,0.375029662784947,0.8911532707253926,0.5153221243791234,False
LOC100505834,0.1470666493506494,0.37503820566955715,0.8911372650043596,0.5153221243791234,False
XLOC_013889,-0.1762682908522728,0.3751032244347987,-0.8910154550733129,0.5153893883788051,False
XLOC_l2_009003,0.20144088786363668,0.37523735846264294,0.8907642024428998,0.515529527172659,False
SNORD51,0.2102256681834418,0.3752355740832789,0.8907675444763072,0.515529527172659,False
UCP1,-0.1805735635503245,0.3752921744523713,-0.8906615403039934,0.5155827569025768,False
AGR2,0.19186879701461068,0.3754619977563566,0.8903435463868822,0.5157939743072936,False
XLOC_003601,0.1922831421785718,0.3757463361788471,0.8898113249481734,0.5161270809640152,False
XLOC_008406,0.18733089485876642,0.37575274239135203,0.8897993367816802,0.5161270809640152,False
XLOC_011726,0.18842723223214275,0.3757231778311474,0.8898546630322645,0.5161270809640152,False
LOC100128356,0.16868289938474001,0.3757738042484836,0.8897599239049432,0.5161339116411781,False
XLOC_010219,0.22057520107467532,0.3758792580625222,0.8895626098905991,0.5162380203940591,False
XLOC_008366,0.25198457304220767,0.3758817855475197,0.8895578811540991,0.5162380203940591,False
AP1G1,-0.032085467949672264,0.3759172395648759,-0.8894915514245899,0.5162507909804689,False
XLOC_002943,0.17255109490422127,0.37592326924263575,0.8894802710933146,0.5162507909804689,False
XLOC_002352,0.1759573653409099,0.37596283339950387,0.8894062572157909,0.516283022792521,False
COLEC11,-0.19799911172889573,0.37605535178796,-0.8892331992939089,0.5163794348894581,False
ZNF783,0.05069913255681957,0.3760652349539405,0.8892147141665082,0.5163794348894581,False
LMBR1,-0.055631528698052435,0.37635992682211505,-0.8886636726443923,0.5166708246127204,False
XLOC_005955,0.15519600286525925,0.37636446706458015,0.8886551850034415,0.5166708246127204,False
XLOC_010590,0.18294161047727275,0.3763265451654454,0.8887260791045553,0.5166708246127204,False
CRKL,-0.06559702474837614,0.3763901861346408,-0.8886071063521797,0.5166708246127204,False
MYO1G,0.15237015616233718,0.3763579939742411,0.888667285977224,0.5166708246127204,False
XLOC_014183,0.1680497500568192,0.3763459304912904,0.888689838133275,0.5166708246127204,False
OR13C3,0.19233567744805136,0.37638322318605144,0.8886201225284981,0.5166708246127204,False
XLOC_007276,-0.1510701547012987,0.3764416022696976,-0.8885109963557973,0.5167192931758119,False
POU1F1,0.19167777965259747,0.3764770765746712,0.8884446905396064,0.5167458761131034,False
LOC100130463,0.10363301494642752,0.37650876577929004,0.8883854628490383,0.516767261635204,False
ARSD-AS1,-0.17550536422889662,0.3765468307909352,-0.8883143227895339,0.5167973959002824,False
LOC441179,0.2172907414918841,0.3766163191730505,0.8881844669141906,0.5168706532223084,False
PTGS2,0.1112182172808458,0.3766447336761335,0.8881313718551602,0.5168717727017378,False
XLOC_l2_013532,0.1964933921753258,0.3766493588045051,0.8881227296235376,0.5168717727017378,False
LOC100506514,0.11729466328084293,0.3767264094648817,0.8879787672548339,0.5169111726104962,False
XLOC_010640,-0.18505260785389588,0.3767098140102795,-0.8880097728408287,0.5169111726104962,False
LOC100507596,0.1806510750811685,0.3767241073105696,0.8879830683599909,0.5169111726104962,False
XLOC_010135,0.2038174071217531,0.3767489037666869,0.8879367421122225,0.516919927840354,False
OR11L1,0.18311644881006517,0.37676666430277483,0.887903561972008,0.5169221876158163,False
XLOC_009605,0.2149249634577921,0.3768093414326932,0.8878238367868925,0.5169586311919256,False
OR4P4,0.18756491721266189,0.3768949062508945,0.8876640101052854,0.517053908335986,False
XLOC_014027,0.17291703009740278,0.37694766682325076,0.8875654698598182,0.5171041758259518,False
GTF2E2,0.07865954048701251,0.3769859222106684,0.8874940261637906,0.5171345413716857,False
XLOC_000363,0.1576644510308438,0.3770201929528798,0.8874300278308287,0.517159438573925,False
DOT1L,0.14032005275811787,0.3770731699161084,0.8873311040404624,0.5172099919150315,False
LINC00339,-0.07154745919805272,0.3771239115893812,-0.8872363623614479,0.5172574750432831,False
FAM27A,0.09290998989448163,0.37715826165626476,0.8871722305946638,0.5172824725922605,False
XLOC_009955,0.18881767024025864,0.37728447420095723,0.8869366224631626,0.5174217371093612,False
FLJ39080,-0.1438444770275975,0.3772920596777487,-0.8869224637942963,0.5174217371093612,False
TMEM207,-0.19772320531006526,0.377391847001326,-0.8867362223896723,0.5175364618391202,False
MGAT4B,-0.04136942449675196,0.377534707636924,-0.8864696433103072,0.5177102428397248,False
MUC4,-0.12160956780357246,0.3775732657048847,-0.8863977044683574,0.5177409858436718,False
LYPD4,-0.15316223367207815,0.3776251428605262,-0.8863009230931472,0.5177678583991828,False
TAOK1,0.05291982129545403,0.37761715166482346,0.8863158308261956,0.5177678583991828,False
BAG1,0.03721444662337703,0.3776509318650061,0.88625281454351,0.5177810878805622,False
XLOC_008693,0.1937071118116882,0.3777149892876831,0.886133326396949,0.5177976537245634,False
XLOC_001182,0.15521709397402628,0.3776896816054852,0.8861805320267404,0.5177976537245634,False
XLOC_l2_007827,0.16017823995129898,0.3777275776952068,0.8861098463702329,0.5177976537245634,False
LOC100507205,0.13796810792207914,0.3777074270416958,0.8861474318110641,0.5177976537245634,False
FLJ41278,0.111477767482143,0.37779738550461106,0.8859796490128732,0.5178712185184773,False
RTKN2,0.12483833469805106,0.37789729052505294,0.8857933440389749,0.517986031449483,False
XLOC_l2_008760,0.1814441914496756,0.3779936519504168,0.8856136764232646,0.5180959775504965,False
CTAGE10P,-0.14546346520129916,0.3780912046556931,-0.885431816823865,0.5181989930023027,False
LOC644083,0.34552854506980424,0.37810111687047687,0.885413339927964,0.5181989930023027,False
LPAL2,-0.1566709992305202,0.37814246743122837,-0.8853362635496148,0.5182335250851763,False
LOC100507979,-0.15222056593181854,0.3781635285458913,-0.8852970082012899,0.5182402492952366,False
KRTAP20-4,0.15557923746753266,0.3781901264667701,0.8852474348751725,0.5182545603184102,False
BPI,-0.18246721506980457,0.3782413237454283,-0.8851520192908181,0.5183025785209235,False
UNQ6494,0.1830280148490262,0.37832489648566503,0.8849962834036225,0.5183506739241537,False
XLOC_011219,0.18422610342694767,0.37830875897543703,0.8850263536083849,0.5183506739241537,False
XLOC_000498,0.15074767384090926,0.3783158432235627,0.8850131529112254,0.5183506739241537,False
XLOC_012043,-0.1743719097175318,0.3783425184158523,-0.8849634480864349,0.5183526795123016,False
XLOC_003208,0.2041364405308439,0.37837659592326256,0.8848999534547216,0.5183772291261644,False
LOC100507239,0.11339824129870113,0.3784241942495189,0.884811272254155,0.5184202994202743,False
UGT2B4,0.15764181098376628,0.3784536984386575,0.8847563060299002,0.5184385791234151,False
LOC100131395,0.20255515418506453,0.3785282074460875,0.8846175078751229,0.5185185061219731,False
WIPI1,0.07354423129220677,0.3786489527163196,0.8843926153461732,0.5186617593142413,False
ZNF780A,-0.1495202702370122,0.37871379100826985,-0.8842718701281348,0.5187284238736731,False
XLOC_004475,-0.1849940524837672,0.3787888563157915,-0.8841320957694786,0.518806409033077,False
PRR18,0.13927530239935138,0.3788030710343442,0.8841056293910682,0.518806409033077,False
XLOC_009662,0.1853171548506496,0.3788347838947905,0.8840465854665491,0.5188276924242179,False
C15orf43,0.17225932653896026,0.3790450078867914,0.8836552624074413,0.5190491250697173,False
XLOC_006439,-0.16475355370616773,0.379037133306965,-0.8836699181593868,0.5190491250697173,False
MAGEA10-MAGEA5,-0.1808192376152591,0.3790134135740155,-0.8837140652227274,0.5190491250697173,False
XLOC_005194,0.19287818555032477,0.3790969321916181,0.8835586283966733,0.5190980700318896,False
XLOC_001969,0.17198513416233796,0.37917472072692304,0.8834138750900336,0.5191506705369567,False
OR52D1,-0.20313633688311672,0.37916921836886563,-0.8834241135794206,0.5191506705369567,False
LOC440900,-0.10983825032792272,0.37918389530397234,-0.883396803741143,0.5191506705369567,False
XLOC_006544,0.0734986740357142,0.37923514736168895,0.8833014425916609,0.519198682458304,False
XLOC_009464,-0.1745057722532466,0.3792905876598729,-0.8831982977368334,0.5192524240229045,False
PAICS,-0.05459927105032669,0.37944090603481495,-0.882918682703868,0.5194360444481038,False
DKFZp686L13185,-0.17400082050000032,0.3794764936137319,-0.8828524945241981,0.5194404298996638,False
GPR114,0.16609074256980572,0.3794680497141454,0.8828681987074335,0.5194404298996638,False
XLOC_010286,0.23494414244318174,0.37951515134465685,0.8827806006608023,0.5194711804043431,False
SPDYA,-0.16480181321753262,0.3795811425550215,-0.8826578838192894,0.5195393400957885,False
XLOC_006916,-0.13746289293019576,0.3799270893964164,-0.8820147810835874,0.5199906577856153,False
TNFSF15,0.19356908964610353,0.38000819275656517,0.8818640657520871,0.520079471997893,False
H2AFB3,0.14428242831331195,0.38009014324163337,0.8817117965879753,0.5201503773284715,False
ATF5,-0.08484161276461055,0.3800924297173949,-0.8817075484657735,0.5201503773284715,False
BBIP1,0.03675569896591213,0.38014396731466304,0.8816117992162678,0.520198714816977,False
XLOC_008925,0.18675002121103956,0.3801902789997885,0.8815257658500234,0.5202398972152028,False
XLOC_011172,-0.1386326923571426,0.3802374062092684,-0.8814382241943467,0.5202821919894788,False
XLOC_008765,0.15245736521103748,0.3802877627543022,0.8813446913329664,0.520306709990959,False
XLOC_l2_005428,-0.20525084986688213,0.3802779826393632,-0.881362856433125,0.520306709990959,False
XLOC_004190,-0.18511944463636443,0.3803601117322425,-0.8812103229838677,0.5203835032570087,False
XLOC_010335,-0.16847455651623466,0.38037643440013014,-0.8811800103174077,0.5203836417568414,False
XLOC_l2_015641,-0.12392310113474103,0.3804264219897656,-0.8810871839025451,0.5204298344320546,False
IDO1,0.1669799326542205,0.3805049657851547,0.8809413442908364,0.5204928919660482,False
TBC1D19,0.04878224472564874,0.3804947934032382,0.8809602312452279,0.5204928919660482,False
LOC100129413,0.18951397415259752,0.3806023915806255,0.8807604707930777,0.5205817652386145,False
XLOC_012608,0.191434605514611,0.38059905162243524,0.8807666710333866,0.5205817652386145,False
SNX27,-0.07351577916071506,0.38088423620781386,-0.8802373815262902,0.520943998565778,False
LOC100507012,-0.13294983791071324,0.38089970169447906,-0.8802086853577432,0.520943998565778,False
XLOC_009603,-0.15364301710064865,0.3809793181731975,-0.8800609686924136,0.5210084630827938,False
MYH13,-0.15971122468506493,0.3809750519939261,-0.8800688834724879,0.5210084630827938,False
XLOC_007595,-0.18696242512175276,0.3810033812723047,-0.8800163269390464,0.5210191598625489,False
XLOC_004238,0.20096415699350612,0.3810375490349579,0.8799529420790424,0.5210436731901726,False
SLC6A18,-0.11723702368668842,0.38111421326459505,-0.8798107346134337,0.5211135453861264,False
XLOC_013579,0.1567445763230526,0.3811211347209881,0.8797978966120684,0.5211135453861264,False
LOC100505651,-0.207368047087662,0.3811511299346284,-0.8797422628051389,0.5211323466011542,False
RGL1,0.042631366121753445,0.381226146207966,0.8796031378570697,0.5212126990432812,False
LOC100506740,-0.11256496226623369,0.3813019721566654,-0.8794625286270844,0.5212941515783434,False
XLOC_002235,0.1793430444756492,0.38133352121372743,0.8794040301919661,0.5213060205742739,False
ZNHIT6,0.09889099505844179,0.38134315414016473,0.8793861693678636,0.5213060205742739,False
XLOC_006307,-0.1766699673571428,0.3813799243738196,-0.8793179946777085,0.5213340708160957,False
CLRN1,0.21971118809740275,0.3815255432198259,0.8790480469585708,0.5214886845544106,False
LINC00341,0.11588386586525878,0.38151049546212545,0.8790759394656661,0.5214886845544106,False
SPATA22,-0.10334343184090944,0.3816193371891019,-0.8788742060098337,0.5215946630747045,False
XLOC_002461,-0.1964520677581172,0.38178493181133677,-0.8785673522485153,0.5217765352748981,False
MRPL23-AS1,0.12259539654870188,0.3817714292880825,0.8785923698838861,0.5217765352748981,False
XLOC_006493,0.17996523088311678,0.3819075576694849,0.8783401748287638,0.5219218901779448,False
C3orf23,-0.0686741700308442,0.38193487895089573,-0.8782895654437348,0.5219369932585617,False
LOC255187,0.15513358014610423,0.3820049447052162,0.8781597873724686,0.5220105054584825,False
TAF6L,0.07434334011688293,0.38215655177394126,0.8778790265532465,0.5221954330156339,False
XLOC_l2_000753,-0.24740439539448023,0.3821960341344788,-0.8778059206340684,0.5222271392381839,False
XLOC_010319,-0.17445825372564894,0.38229251407797304,-0.8776272972226026,0.5223367201167586,False
XLOC_l2_015438,0.1625404383068183,0.3823302244287248,0.8775574877343505,0.5223659965789391,False
XLOC_010607,0.15809241276136277,0.3824559777697445,0.8773247238343832,0.5225155558474257,False
RERGL,0.12550857360551948,0.38249090055907287,0.8772600917405604,0.5225410139653802,False
SNORA4,-0.07320443474837557,0.38257265173104005,-0.8771088080665183,0.5226268252692361,False
DNAJC4,0.05903479018993529,0.3825862956553223,0.8770835614214613,0.5226268252692361,False
ASB9,0.11893320097889504,0.38264371971254263,0.8769773103923845,0.5226387008424839,False
XLOC_010805,0.189886776849026,0.38261504625600207,0.8770303632969747,0.5226387008424839,False
XLOC_007585,-0.15641124755194813,0.38264386429823627,-0.8769770428797727,0.5226387008424839,False
XLOC_009914,-0.17185705137337615,0.3827465024896882,-0.876787157452813,0.522756633168818,False
TMEM64,-0.07725221971915452,0.38292205324436324,-0.8764624538209248,0.5229043572898957,False
MRAP,0.13596586753896034,0.38293085597832455,0.8764461744744082,0.5229043572898957,False
PHOSPHO2,0.09807382149837718,0.3829317501474032,0.8764445208547853,0.5229043572898957,False
C19orf22,-0.13697998175487136,0.3828984731614167,-0.8765060628225526,0.5229043572898957,False
DEFB126,-0.16300210172564933,0.3829361616524788,-0.8764363625320553,0.5229043572898957,False
LOC644841,-0.19741569870941555,0.3830277212173211,-0.8762670520036002,0.5230071208245365,False
TARS,0.053466533542207983,0.3830940494690054,0.876144414553368,0.5230754248548922,False
LOC285000,0.20477773860714343,0.38317112057355207,0.876001930721181,0.523136125803275,False
TBKBP1,0.06850609256980356,0.38316929840587055,0.8760052992154863,0.523136125803275,False
XLOC_008411,0.1844915845616879,0.38328932546470973,0.8757834361626781,0.5232307047194846,False
ZNF30,-0.08349442394480633,0.38328416539741395,-0.8757929733587005,0.5232307047194846,False
DKK2,0.17423951863474008,0.3832636616663616,0.8758308705725312,0.5232307047194846,False
THOC6,0.14279892301136377,0.3834377379875896,0.8755091639596,0.5233664908582681,False
FATE1,-0.24041314856331164,0.3834128415130359,-0.8755551690191362,0.5233664908582681,False
XLOC_005952,0.17442347037337713,0.38342626496090415,0.8755303642114545,0.5233664908582681,False
XLOC_009459,-0.07963887692694893,0.383488280146269,-0.8754157751225199,0.5234132074154318,False
XLOC_001958,-0.15419035957954463,0.38402751141808,-0.8744198911264738,0.5241268907165287,False
RBMY2FP,0.213583202948052,0.38405420844186033,0.8743706080798946,0.5241410281126044,False
TNR,0.08423021269805098,0.38411175972576794,0.8742643749154618,0.5241972711108451,False
DPY19L3,-0.10431512626785722,0.3841608380681093,-0.8741737896559024,0.5242123066702888,False
SREK1IP1,-0.11937982392694746,0.3841632603493569,-0.8741693189703263,0.5242123066702888,False
WNT9A,0.1942144965551953,0.3841880685793234,0.8741235326464128,0.5242123066702888,False
XLOC_011603,-0.2843319516980518,0.3841881403405599,-0.8741234002058027,0.5242123066702888,False
LOC100507475,0.0930631597759719,0.3842653738612989,0.8739808690029618,0.5242953893105847,False
XLOC_001356,-0.18797913880844153,0.3843407266635612,-0.8738418257373041,0.524353598340012,False
CCDC13,-0.11280881885227156,0.3843388621061764,-0.8738452660705472,0.524353598340012,False
C15orf40,-0.06943721961525817,0.38445284485654463,-0.8736349732007279,0.5244842552837743,False
LOC100130745,-0.16618611719967458,0.3844926923516757,-0.8735614655621234,0.5245086308513848,False
PLAG1,-0.052001229488635836,0.38450341246047426,-0.8735416907256569,0.5245086308513848,False
MS4A4E,0.1803701514675331,0.3845462796391239,0.8734626192554296,0.5245448018888977,False
XLOC_007566,0.14354353008116805,0.3845805848255802,0.8733993449140058,0.5245692912625798,False
POC1A,-0.09938707918506484,0.38466991279939955,-0.8732346000117943,0.5246688266413579,False
EML5,-0.13209624415584464,0.38483236739806215,-0.8729350507432267,0.5248680900527117,False
SNORD11,-0.11612961445941572,0.38502270877428346,-0.872584181036932,0.5251053693341984,False
CDCA4,0.15594753257954563,0.3851639916887655,0.8723238138722182,0.5252757239032264,False
XLOC_008554,0.17460664341558418,0.38522406648387875,0.8722131213186219,0.5253353193675748,False
XLOC_001121,-0.1776285446250001,0.3853129794048771,-0.8720493118993171,0.5254242017918498,False
SP4,-0.041857191949675965,0.3853220003539607,-0.8720326933934991,0.5254242017918498,False
IZUMO1,0.1565029909691562,0.3853514575149376,0.871978428722386,0.5254420349844519,False
XLOC_000220,0.19272285636363673,0.3853788195905954,0.8719280258299358,0.5254570100504208,False
C10orf57,-0.06477090460714408,0.3854287363887723,-0.8718360812518486,0.5255027354903232,False
ETFDH,0.07036179203409176,0.3854803401790431,0.8717410370738129,0.5255293230575722,False
IL22,0.1628723004285706,0.3854810006504904,0.8717398206646061,0.5255293230575722,False
RPL37A,0.04019641357142589,0.38550122202416093,0.871702579006559,0.5255345573064373,False
LOC100506025,0.23122594651298645,0.38556155534418923,0.871591470469503,0.5255944713993792,False
XLOC_009971,-0.11963045099837633,0.3856784881154307,-0.8713761603114555,0.525731533047634,False
XLOC_003430,-0.2265307956363638,0.3858283051356207,-0.8711003590292549,0.5258045800057528,False
NPSA,-0.1453025907191563,0.3858780306320626,-0.8710088330050322,0.5258045800057528,False
CXCL6,0.17603788877272653,0.38583365645177103,0.8710905089082394,0.5258045800057528,False
XLOC_011521,0.12934779868668755,0.38581107319562125,0.8711320782867769,0.5258045800057528,False
SMAD6,0.1414629749107128,0.3858322116915107,0.8710931682575145,0.5258045800057528,False
XLOC_l2_001496,0.12045504633279247,0.38581889939300884,0.8711176723030677,0.5258045800057528,False
XLOC_l2_011033,0.1610606048506491,0.38587958937267575,0.8710059640653122,0.5258045800057528,False
XLOC_011751,0.1767532716185065,0.3858786632031673,0.8710076687255471,0.5258045800057528,False
CRB1,0.11028056608117076,0.385862106650541,0.8710381422977393,0.5258045800057528,False
NPLOC4,-0.03104648245130015,0.38601514669004233,-0.8707564915545888,0.5259669514872816,False
XLOC_001243,0.20203041349025996,0.3861026989937796,0.8705953938002803,0.5260639024727309,False
PRB2,-0.13857368857792185,0.3862715238358171,-0.8702848170959687,0.5262715741379858,False
SSTR2,0.10546748013473817,0.3863908613061726,0.8700653300302774,0.526347712284111,False
XLOC_005448,-0.1298653093685056,0.38636430684379597,-0.8701141657164665,0.526347712284111,False
XLOC_010456,0.2173334621818186,0.38639303691679594,0.870061329008228,0.526347712284111,False
XLOC_009836,0.18015990705844187,0.38636473986197617,0.870113369346248,0.526347712284111,False
XLOC_003044,0.15537300412337718,0.3864155800267417,0.8700198722829383,0.5263560701141299,False
XLOC_009480,0.16789068510227256,0.3864320582140708,0.869989569884103,0.5263561662494647,False
LOC100506534,-0.19392213661201296,0.38645486603519175,-0.8699476289893809,0.5263648835566149,False
XLOC_003458,0.1761065038750007,0.3866017298572392,0.8696776004638762,0.5265425615105813,False
MSH4,0.16818166416233726,0.38670602074951554,0.8694858864829431,0.5266398856191399,False
ZEB1,0.06134731329545673,0.3867024538733388,0.8694924428066505,0.5266398856191399,False
ZNF582,0.11114972141558432,0.38678431626205456,0.8693419798708861,0.5267017941118393,False
XLOC_000371,-0.16818491887175346,0.3867725558965801,-0.8693635941896384,0.5267017941118393,False
PXMP4,0.06565136394480398,0.3868154729354205,0.8692847191398276,0.5267218630573577,False
FLJ46361,0.18829603702759767,0.38685997342248934,0.8692029396755586,0.5267220420281625,False
SMAP1,-0.07147806769155629,0.38686486141731813,-0.8691939572617028,0.5267220420281625,False
XLOC_l2_010687,-0.15059204860876685,0.3868556600427695,-0.869210866207509,0.5267220420281625,False
FGL1,0.0849044004383126,0.3869888776930148,0.8689660825169165,0.5268238148267309,False
C8orf28,0.16784044010551957,0.3869766975336598,0.8689884610495124,0.5268238148267309,False
SWI5,-0.06355563621103766,0.38698809052081806,-0.8689675287704133,0.5268238148267309,False
SNORD90,0.09632750805844204,0.38715601111912623,0.8686590533420537,0.5270289755029097,False
CXorf38,0.08118284061363656,0.3871737489771099,0.8686264731770975,0.527030757719934,False
EDDM3B,-0.19248650402922074,0.3873579263232261,-0.8682882384417896,0.5272143519919004,False
LAMC3,0.1100721513896099,0.38732827016488325,0.868342694128821,0.5272143519919004,False
XLOC_004935,-0.18179317634902548,0.38734952209323026,-0.8683036703241009,0.5272143519919004,False
LOC100652824,0.1538332289107145,0.38749807373063094,0.8680309297285173,0.5273386129953689,False
XLOC_001657,0.19965324822889574,0.38748117529822534,0.8680619519633216,0.5273386129953689,False
EPB41L5,0.06701367329383157,0.3874985387824137,0.868030075995747,0.5273386129953689,False
LOC100130264,-0.14166778680681702,0.38751887632688997,-0.8679927413583172,0.5273439192570896,False
C18orf12,0.07467025686525908,0.3875801478591627,0.8678802695033406,0.5274049265459996,False
XLOC_005821,0.1294308285194803,0.387610591556,0.8678243902366385,0.5274239810449813,False
OR6C65,-0.18292132207629885,0.38765452942436485,-0.8677437472688705,0.5274613947463047,False
XLOC_010731,-0.17740353785227247,0.38767509682567547,-0.8677060000832666,0.5274670076413466,False
XLOC_003671,0.2271290962435062,0.3877023198478403,0.8676560397963163,0.5274816752499563,False
XLOC_l2_004771,0.07634099623538937,0.38773323659408854,0.8675993033388175,0.5275013668336879,False
XLOC_003810,-0.20117901488149315,0.3878194014915636,-0.8674411937411202,0.5275962172871956,False
XLOC_006929,-0.22126218858766222,0.3879781440910548,-0.8671499634808201,0.5277897914698091,False
XLOC_011307,0.2182219433360384,0.388003867359783,0.8671027783376477,0.527802402785983,False
TNFAIP2,-0.06540085337987023,0.38813731643291405,-0.8668580188252341,0.5279174158275803,False
PAFAH1B3,0.07296167798539166,0.38813517611241,0.86686194398536,0.5279174158275803,False
LOC100507233,0.13757180632142774,0.38813778583881886,0.8668571579777555,0.5279174158275803,False
XLOC_002803,0.20780190982467595,0.38816473371522,0.8668077391178639,0.5279316851479314,False
XLOC_001242,-0.19727162210714333,0.38860681596856916,-0.8659973211822352,0.5285105416428565,False
XLOC_000771,-0.15023828950324614,0.3886330861828855,-0.865949181005428,0.5285238630186514,False
XLOC_012908,-0.17642375687662337,0.3886551931950962,-0.8659086714567706,0.5285315217337299,False
C3orf79,-0.16723575790097467,0.3887151743202393,-0.8657987674291485,0.528568277051258,False
XLOC_l2_002742,0.08505678428409169,0.3887023033293433,0.8658223501935594,0.528568277051258,False
ST7-AS2,-0.1983559835470774,0.38883662022387844,-0.8655762729589782,0.5287110065181206,False
LOC646576,-0.14772386392207792,0.38886391315051294,-0.8655262769762564,0.5287257071233558,False
HS3ST3A1,-0.19689525083116877,0.3888992074504801,-0.8654616270592037,0.5287512852304048,False
AQP9,-0.13544706805194906,0.3889349406505478,-0.8653961768862792,0.5287774578771645,False
XLOC_011424,0.1754981800097406,0.38896747414124655,0.8653365906444861,0.5287992783172094,False
SLC7A5P1,0.05497172077272694,0.38901923744260225,0.8652417906713228,0.5288472386286414,False
PCDHA7,-0.15327483807305065,0.3890805750168348,-0.8651294663431576,0.5289082099470342,False
XLOC_003383,-0.11936695630357086,0.389152606161001,-0.8649975734025854,0.528983712103598,False
GYLTL1B,-0.10021360689285874,0.38917780763436416,-0.8649514316970992,0.5289929059428539,False
XLOC_005281,-0.16243776105519592,0.38919234931618574,-0.8649248079826292,0.5289929059428539,False
XLOC_008825,0.1586317178100649,0.38925101901606307,0.8648173984965686,0.5290502347174216,False
KRT9,0.08585134805356986,0.38927265737928485,0.8647777866126279,0.5290540772325022,False
XLOC_002552,-0.1416393204480526,0.38930572557404597,-0.8647172535392204,0.5290540772325022,False
IL17D,0.09680080608766417,0.3893198130058504,0.8646914667176894,0.5290540772325022,False
XLOC_l2_003066,-0.15572337977759831,0.38930876724730756,-0.8647116857555351,0.5290540772325022,False
HHEX,0.14537900610714338,0.3893750809304489,0.8645903052206966,0.5291067687330058,False
ZNF518A,-0.08139374999512938,0.38944827349327193,-0.8644563484125506,0.5291838118371877,False
EIF1,-0.0461983282629852,0.3895199215649803,-0.8643252333887628,0.5292587498434802,False
LPHN3,0.03925124073052011,0.38957721275729773,0.8642204019817958,0.5293141749715857,False
ERVI-1,0.19588864388798743,0.38964463058730914,0.8640970530499301,0.5293748222851095,False
ADAMTS4,0.22073431773538843,0.38965485282475965,0.8640783514025038,0.5293748222851095,False
XLOC_001701,-0.11261053741396143,0.38968558722449287,-0.8640221244505991,0.529394157625211,False
OR2T1,0.18733856398214277,0.3897041661566035,0.8639881366091617,0.5293969786281533,False
LOC100128023,0.1816209386071428,0.38972743296812673,0.8639455742875661,0.5294061674126654,False
XLOC_005493,0.18721718445941482,0.38975780212842337,0.8638900218951299,0.5294250028487878,False
TMCO3,0.07867939448863748,0.3897939007747758,0.8638239923913061,0.5294516189709039,False
PARD6G,0.07787263646915665,0.3898244528131247,0.8637681113640594,0.5294706992779136,False
DEFA11P,0.16279312249837607,0.38986225814782305,0.863698967480699,0.5294996291863744,False
XLOC_011091,0.19136406002272643,0.3899788969630982,0.8634856675699939,0.5296356214629435,False
NEO1,0.10352555085389614,0.39000641845759765,0.8634353441639975,0.5296505759088871,False
XLOC_005935,0.16148149201948092,0.39029871911552294,0.8629010038757674,0.5300250988115809,False
XLOC_l2_005814,-0.18540633468668855,0.39040944559621515,-0.8626986548048967,0.5301530229735262,False
RGPD1,-0.17569667867370153,0.3904282693297877,-0.8626642585611436,0.5301561430729985,False
XLOC_007173,0.17833619454870187,0.39044753405756827,0.8626290575566875,0.5301598617018027,False
LOC645262,-0.16178673709740332,0.39052708962230687,-0.862483702938435,0.5302229996226343,False
XLOC_003134,0.15640216254382988,0.39051831131456816,0.862499740738326,0.5302229996226343,False
ANGPTL2,0.1008977059886389,0.390672450413607,0.8622181638873305,0.5303979097409333,False
XLOC_l2_004596,0.12926171941558362,0.3906999735269332,0.8621678926710719,0.5304128290623791,False
CALCRL,0.11193040182467673,0.3907896824607705,0.8620040536510571,0.5304529886166071,False
LARP4B,-0.045079938081167725,0.3907840076113783,-0.86201441716849,0.5304529886166071,False
LOC100506804,-0.13733623861201183,0.3907662325119069,-0.862046878992517,0.5304529886166071,False
B3GNT6,0.15791400601461048,0.39079569616474097,0.8619930714122768,0.5304529886166071,False
