Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Positive Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120034),1/88,0.3932871556549472,0.4542189685028968,0,0,2.0320197044334973,1.8963117926523263,NELL1
GO_Biological_Process_2023,Cellular Response To Chemical Stress (GO:0062197),1/89,0.3967302263993966,0.4564421737401221,0,0,2.0088271103896105,1.857158172128544,HSPA1A
GO_Biological_Process_2023,Regulation Of Autophagy (GO:0010506),2/241,0.3959669304428462,0.4564421737401221,0,0,1.481246937313883,1.3722635720697538,UCHL1;NUPR1
GO_Biological_Process_2023,Organic Anion Transport (GO:0015711),1/89,0.3967302263993966,0.4564421737401221,0,0,2.0088271103896105,1.857158172128544,SLCO4A1
GO_Biological_Process_2023,Regulation Of Epithelial Cell Proliferation (GO:0050678),1/91,0.4035583737403431,0.4625281488104059,0,0,1.9639880952380957,1.782189834884555,NUPR1
GO_Biological_Process_2023,Positive Regulation Of MAP Kinase Activity (GO:0043406),1/91,0.4035583737403431,0.4625281488104059,0,0,1.9639880952380957,1.782189834884555,S100A12
GO_Biological_Process_2023,Regulation Of Actin Cytoskeleton Organization (GO:0032956),1/91,0.4035583737403431,0.4625281488104059,0,0,1.9639880952380957,1.782189834884555,PAK3
GO_Biological_Process_2023,Negative Regulation Of Amide Metabolic Process (GO:0034249),1/93,0.4103099123258195,0.4690741963471346,0,0,1.921098602484472,1.7113963223160602,RTN1
GO_Biological_Process_2023,Positive Regulation Of Protein Kinase B Signaling (GO:0051897),1/93,0.4103099123258195,0.4690741963471346,0,0,1.921098602484472,1.7113963223160602,CHI3L1
GO_Biological_Process_2023,Vesicle Organization (GO:0016050),1/94,0.4136572199521785,0.4717051989846587,0,0,1.900345622119816,1.6774685632988202,SRGN
GO_Biological_Process_2023,Cellular Response To Hormone Stimulus (GO:0032870),1/94,0.4136572199521785,0.4717051989846587,0,0,1.900345622119816,1.6774685632988202,HSPA1A
GO_Biological_Process_2023,Regulation Of Macroautophagy (GO:0016241),1/96,0.4202954398373235,0.4774640890847176,0,0,1.8601503759398497,1.6123734849387927,UCHL1
